document_id,borough,zip,block,lot,address,recorded_date,doc_amount,doc_type
2026052600011001,Bronx,10469,4684,28,915 EAST 213 STREET,2026-05-27,90538.78,MTGE
2026052000243002,Brooklyn,11203,4961,1,4402 CLARENDON ROAD,2026-05-26,149669,MTGE
2026052000618001,Brooklyn,11234,7873,46,4814 AVENUE M,2026-05-26,134942.82,MTGE
2026052000921001,Queens,11412,12627,17,117-24 202ND ST,2026-05-26,67981.61,MTGE
2026052100659001,Queens,11691,15710,33,11-44 GRASSMERE TERRACE,2026-05-26,96222.4,MTGE
2026052200012001,Bronx,10466,4952,56,3623 PROVOST AVE,2026-05-26,23956.51,MTGE
2026051800899001,Brooklyn,11208,4192,12,73 CRYSTAL ST,2026-05-22,0,MTGE
2026051900875001,Queens,11411,12637,55,117-20 SPRINGFIELD BOULEVARD,2026-05-22,37886.38,MTGE
2026051900987001,Brooklyn,11207,4012,9,331 SCHENCK AVENUE,2026-05-22,37045.28,MTGE
2026052000053002,Queens,11412,11019,162,11444 203RD ST,2026-05-22,0,MTGE
2026052000480001,Queens,11413,12939,196,13136 230TH STREET,2026-05-22,93051.38,MTGE
2026051400858001,Queens,11417,11348,9,85-18 SUTTER AVENUE,2026-05-21,69418.8,MTGE
2026051800937001,Queens,11429,10854,55,99-05 FRANCIS LEWIS BLVD,2026-05-21,20180.33,MTGE
2026051800949001,Queens,11411,12779,13,119 -21 219TH ST,2026-05-21,166542.42,MTGE
2026051900023001,Brooklyn,11236,8032,53,1022 E 81ST ST,2026-05-21,32482.28,MTGE
2026051900079001,Brooklyn,11236,8084,79,1415 EAST 87 STREET,2026-05-21,78555.05,MTGE
2026052000534001,Bronx,10462,4038,12,1663 HOLLAND AVENUE,2026-05-21,58231.52,MTGE
2026051500792001,Queens,11412,10993,323,"113-38 199TH ST ST ALBANS, NY 11412",2026-05-20,16314.97,MTGE
2026051800133001,Queens,11422,13573,33,141-25 243 STREET,2026-05-20,84388.63,MTGE
2026051800257001,Queens,11433,12175,31,111-35 157 STREET,2026-05-20,18005.02,MTGE
2026051800367001,Queens,11422,13200,41,135 14 234TH PLACE,2026-05-20,0,MTGE
2026051800432001,Bronx,10466,5120,30,4523 MURDOCK AVE,2026-05-20,54366.52,MTGE
2026051800679001,Bronx,10460,4018,44,1610 ADAMS STREET,2026-05-20,45306.69,MTGE
2026051900278001,Bronx,10473,3531,110,2067 LACOMBE AVENUE,2026-05-20,39868.41,MTGE
2026051300642001,Bronx,10469,4578,11,3026 HONE AVE,2026-05-19,18883.73,MTGE
2026051400271001,Brooklyn,11233,1435,62,2303 PACIFIC,2026-05-19,17301.92,MTGE
2026051400639001,Brooklyn,11212,3855,126,CHRISTOPHER AVE,2026-05-19,38872.76,MTGE
2026051400694001,Brooklyn,11210,4996,42,NEW YORK,2026-05-19,24733.61,MTGE
2026051400699001,Queens,11422,13656,13,253-22 149TH RD ROSEDALE NY 11422,2026-05-19,0,MTGE
2026051400816001,Queens,11413,13040,36,"140-15 182ND STREETJAMAICA, NY 11413",2026-05-19,15851.06,MTGE
2026051500221001,Queens,11436,12022,43,147-01 119 AVENUE,2026-05-19,14353.1,MTGE
2026051500787001,Bronx,10466,5026,91,41-56 MURDOCK AVE BRONX NY 10466,2026-05-19,26869.36,MTGE
2026051200055001,Bronx,10465,5596,32,268 GRAFF AVE,2026-05-18,26746.09,MTGE
2026051300917001,Queens,11434,12372,242,172-05 119 AVENUE,2026-05-18,2000.98,MTGE
2026051300982001,Brooklyn,11233,1682,61,251 BAINBRIDGE STREET,2026-05-18,344736.77,MTGE
2026051200477001,Brooklyn,11233,1491,59,819 HALSEY STREET,2026-05-15,13145.31,MTGE
2026051300012001,Queens,11411,11325,16,116 -35 224 ST,2026-05-15,234251.61,MTGE
2026051300146001,Queens,11434,12296,58,134-23 157 STREET,2026-05-15,57054.66,MTGE
2026051200382001,Brooklyn,11233,1502,4,95 SARATOGA AVENUE,2026-05-14,46365,MTGE
2026051200807001,Queens,11412,11017,49,114-53 200 STREET,2026-05-14,13231.69,MTGE
2026050800483001,Brooklyn,11234,7772,4,4613 AVENUE J,2026-05-13,39958.5,MTGE
2026051100318001,Brooklyn,11213,1257,75,258 KINGSTON AVENUE,2026-05-13,18184.78,MTGE
2026050701077001,Brooklyn,11212,3521,123,129 CHESTER ST,2026-05-13,53202.35,MTGE
2026050700955001,Queens,11433,12145,5,109-61 153 STREET,2026-05-12,0,MTGE
2026050701040001,Queens,11413,12727,49,192-10 WILLIAMSON AVENUE,2026-05-12,8412.45,MTGE
2026050800467001,Queens,11429,11198,118,110-07 SPRINGFIELD BLVD,2026-05-12,51207.42,MTGE
2026050800697001,Queens,11421,8916,68,80-19 88 ROAD,2026-05-12,33012.95,MTGE
2026033000473003,Queens,11361,6045,11,208-17 33 AVENUE,2026-05-11,1650000,MTGE
2026050700586002,Brooklyn,11210,7788,49,1898 ALBANY AVENUE,2026-05-11,1425000,MTGE
2026042200344002,Queens,11411,11267,13,114 59 223RD STREET,2026-05-08,600000,CORRM
2026050500852001,Bronx,10466,5094,47,4413 BAYCHESTER AVE,2026-05-08,202376.12,MTGE
2026050600885001,Queens,11436,12091,3,13308 146 STREET,2026-05-08,13187.44,MTGE
2026050600900001,Queens,11411,11301,160,115 -112 220TH ST,2026-05-08,8977.61,MTGE
2026050600944001,Queens,11433,10270,101,110-24 172TH STREET,2026-05-08,179464.31,MTGE
2026050601120001,Queens,11413,13044,16,186-22 140TH AVENUE,2026-05-08,59133.44,MTGE
2026050500314001,Bronx,10460,4020,50,1742 MELVILLE STREET,2026-05-07,20613.12,MTGE
2026050500345001,Queens,11413,13055,59,141-24 185 STREET,2026-05-07,33034.33,MTGE
2026050501012001,Queens,11692,16047,14,69 -37 HILLMEYER AVE,2026-05-07,33492.21,MTGE
2026050401133001,Queens,11691,15821,20,162 BEACH 30TH STREET,2026-05-06,27399.55,MTGE
2026050500251001,Brooklyn,11203,4623,24,74 E 54TH STREET,2026-05-06,16607.77,MTGE
2026050100783001,Queens,11420,11726,47,130-24 120 STREET,2026-05-05,107658.32,MTGE
2026050100864001,Bronx,10460,4024,7,590 VAN NEST AVENUE,2026-05-05,35845.2,MTGE
2026050400147001,Brooklyn,11236,8161,44,11 ROSE STREET,2026-05-05,28499.01,MTGE
2026043001040001,Queens,11411,12747,164,117-16 231 STREET,2026-05-04,27132.75,MTGE
2026050100203001,Brooklyn,11203,4950,15,556 EAST 34 STREET,2026-05-04,22641.6,MTGE
2026043000880001,Queens,11412,10980,44,112-20 205 STREET,2026-05-04,22563.53,MTGE
2026043000185001,Bronx,10466,5029,7,2092 PITMAN AVENUE,2026-05-01,15585.48,MTGE
2026042900796001,Bronx,10465,5581,114,314 HUNTINGTON AVE,2026-04-30,97010.63,MTGE
2026042900999001,Queens,11421,8924,33,8833 87TH STREET 2ND FLOOR,2026-04-30,69425.88,MTGE
2026042700601002,Queens,11418,9303,3,113-06 JAMAICA AVENUE,2026-04-29,0,MTGE
2026042801133001,Queens,11413,13506,203,228-18 EDGEWOOD AVENUE,2026-04-29,40267.59,MTGE
2026042900461001,Queens,11434,12192,16,15018 115TH DRIVE,2026-04-29,4036.79,MTGE
2026042701038001,Queens,11418,9305,26,87-50 116 STREET,2026-04-28,39607.54,MTGE
2026042800195001,Brooklyn,,4423,1519,1030 ELTON STREET,2026-04-28,0,MTGE
2026042800634003,Queens,11412,11015,14,114-18 199TH STREET,2026-04-28,1059000,MTGE
2026042700037001,Queens,11428,10617,43,9357 VANDERVEER ST,2026-04-27,0,MTGE
2026042700203001,Bronx,10472,3731,22,1032 LELAND AVE,2026-04-27,37572.41,MTGE
2026042300815001,Queens,11436,12048,107,14514 123RD AVENUE,2026-04-24,22186.25,MTGE
2026042400160001,Queens,11429,11186,3,108-15 220 STREET,2026-04-24,26856.75,MTGE
2026042400191001,Brooklyn,11207,4304,25,688 VAN SICLEN AVENUE,2026-04-24,33147.27,MTGE
2026042400235001,Brooklyn,11203,4883,7,666 LINDEN BOULEVARD,2026-04-24,7923.42,MTGE
2026042200962001,Brooklyn,11212,3596,49,2228 STRAUSS STREET,2026-04-23,52026.91,MTGE
2026042200963001,Queens,11411,11291,14,115-43 227 STREET,2026-04-23,128618.51,MTGE
2026042300293001,Brooklyn,11236,8234,14,10522 FLATLANDS 2ND ST,2026-04-23,0,MTGE
2026042300333001,Brooklyn,11203,4733,44,609 E 48TH ST,2026-04-23,129999.32,MTGE
2026042300545001,Brooklyn,11234,7852,28,1429 EAST 54 STREET,2026-04-23,12243.44,MTGE
2026042100911001,Bronx,10469,4774,39,3014 GUNTHER AVE BRONX NY 10469,2026-04-22,87817.04,MTGE
2026042200002001,Queens,11429,11091,16,99-07 216TH ST,2026-04-22,36151.33,MTGE
2026042200003001,Bronx,10466,5028,33,4106 MONTICELLO AVE,2026-04-22,32668.23,MTGE
2026042200552001,Brooklyn,11234,8359,66,1266 EAST 73RD STREET,2026-04-22,3232.07,MTGE
2026042200734001,Queens,11417,9156,7,91-14 107 AVENUE,2026-04-22,14217.27,MTGE
2026042200467001,Bronx,10466,4866,51,4144 BRONXWOOD AVENUE,2026-04-22,19393.17,MTGE
2026042001008001,Queens,11434,12589,43,171-16 140TH AVE JAMAICA NY 11434,2026-04-21,22483.41,MTGE
2026042100158001,Queens,11434,13308,16,145-79 177TH STREET,2026-04-21,23334.46,MTGE
2026042100179001,Bronx,10473,3512,92,433B ZEREGA AVENUE,2026-04-21,23375.14,MTGE
2026042100387001,Brooklyn,11203,4911,1,4302 SNYDER AVENUE,2026-04-21,49617.19,MTGE
2026042100729001,Queens,11436,12087,114,132-43 142 STREET,2026-04-21,13554.37,MTGE
2026041400268001,Queens,11412,11014,58,114-41 197TH ST,2026-04-20,10150.2,MTGE
2026041601096001,Queens,11421,8911,15,88-14 80TH ST,2026-04-20,21856.51,MTGE
2026042000041001,Brooklyn,11212,3569,41,2100 STRAUSS STREET,2026-04-20,51560.54,MTGE
2026041700561001,Queens,11412,11069,201,19720 116TH AVENUE,2026-04-17,60724.31,MTGE
2026041500472001,Bronx,10467,4676,53,818 EAST 218 STREET,2026-04-16,67215.92,MTGE
2026041500798001,Brooklyn,11236,8262,10,1833 ROCKAWAY PARKWAY,2026-04-16,53176.5,MTGE
2026041501090001,Queens,11413,13053,78,142-04 184TH STREET JAMAICA NY 11413,2026-04-16,82141.61,MTGE
2026041501091001,Queens,11385,3578,65,1081 SENECA AVENUE,2026-04-16,56172.7,MTGE
2026041600468001,Brooklyn,11236,8285,45,10114 AVENUE M,2026-04-16,65736.59,MTGE
2026041500537001,Brooklyn,11221,3263,48,1125 LAFAYETTE AVENUE,2026-04-15,12546.83,MTGE
2026041300316002,Brooklyn,11233,1435,56,2311 PACIFIC STREET,2026-04-14,218918.67,MTGE
2026041300837001,Brooklyn,11210,5013,14,831 E 38TH ST,2026-04-14,26455.47,MTGE
2026041400003001,Queens,11421,8952,33,9221 77TH ST,2026-04-14,180980.61,MTGE
2026041400415001,Queens,11414,14238,1045,102-16 RUSSELL STREET,2026-04-14,13741.3,MTGE
2026041400584002,Queens,11411,11233,59,216-31 114 AVENUE,2026-04-14,15492.01,MTGE
2026041400803001,Brooklyn,11234,8404,14,2053 EAST 61 STREET,2026-04-14,58334.57,MTGE
2025122200497001,Brooklyn,11233,1683,3,428 DECATUR STREET,2026-04-13,54413.22,MTGE
2026040800219001,Queens,11423,10869,53,100-31 202 STREET,2026-04-13,7890.46,MTGE
2026041300019001,Brooklyn,11210,7632,13,1177 EAST 32 STREET,2026-04-13,36591.7,MTGE
2026041300135001,Bronx,10469,4728,62,3492 KINGSLAND AVENUE,2026-04-13,68341.12,MTGE
2026041300320001,Queens,11412,12668,20,189-10 121ST AVENUE,2026-04-13,30082.7,MTGE
2026041300524002,Brooklyn,11237,3392,43,478 IRVING AVENUE,2026-04-13,1873687.5,MTGE
2026040800888001,Bronx,10469,4734,87,3231 WILSON AVENUE,2026-04-10,176301.47,MTGE
2026040801015001,Brooklyn,11212,4630,51,249 E 94TH ST,2026-04-10,12.54,MTGE
2026040900597001,Queens,11434,12300,46,134-49 161 STREET,2026-04-10,31033.43,MTGE
2026040900826001,Brooklyn,11207,3932,45,78 VAN SICLEN AVE,2026-04-10,28323.57,MTGE
2026040900933001,Queens,11385,3691,43,71-11 73 STREET,2026-04-10,28736.24,MTGE
2026040900948001,Bronx,10459,2705,47,1065 KELLY STREET,2026-04-10,71248.26,MTGE
2026040901113001,Queens,11434,12216,42,150-37 122 STREET,2026-04-10,35788.58,MTGE
2026041000052001,Brooklyn,11210,7813,42,4024 AVENUE K,2026-04-10,32497.97,MTGE
2026040900216001,Queens,11418,9295,56,10411 90TH AVENUE,2026-04-09,21542.22,MTGE
2026040700667001,Brooklyn,11203,4824,56,609 TROY AVENUE,2026-04-08,61978.14,MTGE
2026040700679001,Queens,11433,10175,59,164 - 37 109TH AVENUE,2026-04-08,30189.25,MTGE
2026040700720001,Bronx,10466,4879,33,4174 PAULDING AVE,2026-04-08,22001.26,MTGE
2026040700941001,Queens,11422,13678,23,149-45 257 STREET,2026-04-08,51645.51,MTGE
2026040800225001,Brooklyn,11234,7750,44,4612 AVENUE H,2026-04-08,18587.13,MTGE
2026040800601001,Queens,11367,6617,63,141-09 70 ROAD,2026-04-08,20109.62,MTGE
2026040700559001,Queens,11422,13583,5,14615 249TH STREET,2026-04-07,14127.92,MTGE
2026040600019001,Queens,11433,12164,17,110-17 160 STREET,2026-04-06,18490.38,MTGE
2026040600650001,Bronx,10465,5597,76,239 GRAFF AVENUE,2026-04-06,17002.02,MTGE
2026040300620001,Bronx,10467,4676,53,818 EAST 218 STREET,2026-04-03,67215.92,MTGE
2026040300033001,Queens,11413,12932,71,131-49 222 STREET,2026-04-03,19725.18,MTGE
2026040300298001,Bronx,10473,3475,51,353 NEWMAN AVENUE,2026-04-03,18192.82,MTGE
2026040300398001,Bronx,10469,4564,27,2736 SEXTON PLACE,2026-04-03,23626.53,MTGE
2026040100542001,Brooklyn,11213,1340,30,1582 PACIFIC STREET,2026-04-02,36419.84,MTGE
2026040100599001,Queens,11413,12934,162,131-42 225 STREET,2026-04-02,25311.68,MTGE
2026040100869001,Queens,11423,10519,52,8659 PINTO ST HOLLIS NY 11423,2026-04-02,14620.82,MTGE
2026040100881001,Queens,11433,10283,206,111-36 174 STREET,2026-04-02,117660.68,MTGE
2026040100940001,Queens,11414,14255,2687,10209 LOCKWOOD COURT,2026-04-02,90610.52,MTGE
2026040200272001,Queens,11411,11326,37,116-02 226 STREET,2026-04-02,16700.87,MTGE
2026040200479001,Queens,11420,11895,27,150-19 126TH STREET,2026-04-02,78310.27,MTGE
2026040100420001,Queens,11354,4831,79,151-17 26 AVENUE,2026-04-01,18738.59,MTGE
2026033000634001,Queens,11412,12670,11,191-22 120 AVENUE,2026-03-31,23476,MTGE
2026033100209001,Bronx,10469,4563,16,2918 THROOP AVE,2026-03-31,39163.32,MTGE
2026033100209001,Bronx,10469,4563,17,2918 THROOP AVE,2026-03-31,39163.32,MTGE
2026033000801001,Queens,11436,12056,29,141-26 ROCKAWAY BLVD,2026-03-31,30030.34,MTGE
2026033000863001,Queens,11434,12468,56,17-32 119TH RD,2026-03-31,28981.13,MTGE
2026033000286001,Brooklyn,11236,8285,2,10113 AVENUE NORTH,2026-03-30,22242.67,MTGE
2026033000578001,Brooklyn,11236,8251,77,10515 FLATLANDS 3 STREET,2026-03-30,21873.58,MTGE
2026033000624001,Bronx,10465,5544,121,712 CALHOUN AVENUE,2026-03-30,57814.19,MTGE
2026032400399001,Queens,11436,12021,36,117-17 146 STREET,2026-03-27,10390.38,MTGE
2026032600973001,Bronx,10466,5124,31,1025 EAST 241ST STREET,2026-03-27,13440.14,MTGE
2026032700004001,Brooklyn,,4423,1334,"400 COZINE AVE, Unit 8D",2026-03-27,37954.14,MTGE
2026032700364001,Queens,11379,3786,26,69-20 75TH STREET,2026-03-27,16521.23,MTGE
2026032700671001,Brooklyn,11207,4310,79,635 JEROME STREET,2026-03-27,5976.67,MTGE
2026032400949001,Queens,11434,13278,88,165-23 144 TERRACE,2026-03-26,13123.69,MTGE
2026032500450001,Queens,11385,3596,3,62-16 75 AVENUE,2026-03-26,130942.06,MTGE
2026032500540001,Brooklyn,11212,3550,48,760 HOWARD AVE,2026-03-26,41498.49,MTGE
2026032500653002,Queens,11411,11029,114,114-51 210TH ST,2026-03-26,0,MTGE
2026032600585001,Queens,11429,10875,35,207-15 104TH AVENUE,2026-03-26,18702.15,MTGE
2026032401268001,Queens,11434,12316,39,140-18 161 STREET,2026-03-25,159072.95,MTGE
2026032401270001,Queens,11434,12313,50,157-19 NORTH CONDUIT AVENUE,2026-03-25,87901.68,MTGE
2026032500160001,Queens,11433,10276,19,110-22 178 STREET,2026-03-25,62425.71,MTGE
2026032400019001,Bronx,10466,4868,71,E 233RD ST,2026-03-24,128365.52,MTGE
2026032300697001,Bronx,10452,2874,58,1405 NELSON AVE BRONX NY,2026-03-23,15971.11,MTGE
2026031901094001,Bronx,10466,4964,44,3945 HARPER AVENUE,2026-03-20,26761.36,MTGE
2026031901133001,Queens,11429,10879,42,99-74 211 PLACE,2026-03-20,31930.22,MTGE
2026032000137001,Brooklyn,11208,4285,49,748 LINCOLN AVENUE,2026-03-20,44475.98,MTGE
2026032000160001,Brooklyn,11233,1679,25,188 DECATUR STREET,2026-03-20,31797.13,MTGE
2026032000213001,Queens,11434,12317,8,161 -05 N CONDUIT AVE,2026-03-20,11370.39,MTGE
2026032000255001,Brooklyn,11236,8212,74,10407 AVENUE J,2026-03-20,21015.95,MTGE
2026032000332002,Bronx,10459,2689,35,887 LONGWOOD AVENUE,2026-03-20,1275000,MTGE
2026032000332002,Bronx,10459,2689,35,887 LONGWOOD AVENUE,2026-03-20,1275000,MTGE
2026032000664001,Brooklyn,11236,8162,1,9317 GLENWOOD ROAD,2026-03-20,70869.29,MTGE
2026032000670001,Brooklyn,11236,8213,67,962 E 106TH STREET,2026-03-20,14502.42,MTGE
2026031900008001,Brooklyn,11207,3776,42,460 MILLER AVE,2026-03-19,67888.15,MTGE
2026031900374001,Queens,11434,12305,17,137-18 158 STREET,2026-03-19,21126.29,MTGE
2026031900413001,Queens,11411,12783,161,119-30 224 STREET,2026-03-19,7311.36,MTGE
2026031900741001,Bronx,10473,3608,53,2077 HOMER AVE BRONX NY 10473,2026-03-19,29996.5,MTGE
2026031700432001,Queens,11411,11309,49,115-100 228 STREET,2026-03-18,45500.53,MTGE
2026031700941001,Queens,11413,13327,14,183-16 145 AVENUE,2026-03-18,17387.62,MTGE
2026031600053001,Queens,11411,11281,48,115-34 218 STREET,2026-03-17,25022.95,MTGE
2026031300031001,Brooklyn,11212,3538,5,2001 STRAUSS ST,2026-03-13,36931.59,MTGE
2026031300399001,Bronx,10466,4961,20,3944 SETON AVENUE,2026-03-13,10914.66,MTGE
2026031300662001,Bronx,10466,4857,14,861 EAST 232 STREET,2026-03-13,28614.05,MTGE
2026031200143001,Queens,11421,8984,34,91-62 91 STREET,2026-03-12,38444.32,MTGE
2026031000606001,Brooklyn,11207,3886,90,145 SUNNYSIDE AVENUE,2026-03-11,36211.1,MTGE
2026031000970001,Queens,11412,10989,117,194-29 113TH ROAD,2026-03-11,28088.79,MTGE
2026031100706001,Queens,11416,9408,14,97-22 107TH STREET,2026-03-11,43119.76,MTGE
2026031000271001,Brooklyn,11203,4952,27,1272 BROOKLYN AVENUE,2026-03-10,12658.86,MTGE
2026031000287001,Queens,11435,11936,42,143-35 110TH AVENUE,2026-03-10,16585.11,MTGE
2026031000419001,Bronx,10469,4882,7,3384 ELY AVENUE,2026-03-10,16681.77,MTGE
2026030600297001,Bronx,10471,5878,805,6025 TYNDALL AVE,2026-03-06,43425.59,MTGE
2026030600482001,Queens,11419,9427,55,101-39 109TH STREET,2026-03-06,46275.39,MTGE
2026030600523001,Brooklyn,11208,4360,154,909 CLEVELAND STREET,2026-03-06,23421.28,MTGE
2026030400365001,Brooklyn,11234,7828,27,1471 E 48TH STREET,2026-03-04,44965.99,MTGE
2026030201069002,Queens,11369,1389,64,30-07 91 STREET,2026-03-03,1350000,MTGE
2026030300081001,Brooklyn,11207,4403,37,979 ASHFORD STREET,2026-03-03,24475.24,MTGE
2026030300445001,Queens,11417,9109,5,89-06 103 AVENUE,2026-03-03,18369.11,MTGE
2026030200424001,Queens,11411,11313,27,115-110 232ND STREET,2026-03-02,8491.49,MTGE
2026030200685001,Queens,11426,8583,1,82-01 251 STREET,2026-03-02,21471.09,MTGE
2026022600683001,Queens,11413,13079,29,18316 143RD AVE,2026-02-27,24054.04,MTGE
2026022700337001,Bronx,10466,4870,126,1007 EAST 223 STREET,2026-02-27,47051.15,MTGE
2026022700156001,Queens,11429,11187,29,107-11 221 STREET,2026-02-27,13647.09,MTGE
2026022400191003,Queens,11360,6019,31,216-36 28 ROAD,2026-02-26,1814625,MTGE
2026022600083001,Queens,,11417,4210,87-10 149 AVENUE,2026-02-26,8168.5,MTGE
2026022300182001,Bronx,10465,5544,93,753 REVERE AVENUE,2026-02-23,13870.03,MTGE
2026022300274001,Queens,11413,12702,58,122-22 MILBURN ST SAINT ALBANS NY 11413,2026-02-23,48279.96,MTGE
2026022000049001,Queens,11385,3724,35,78-22 CYPRESS HILLS STREET,2026-02-20,60043.78,MTGE
2026021701177001,Queens,11412,11000,245,113-15 205 STREET,2026-02-18,151815.03,MTGE
2026021700078001,Bronx,10473,3526,131,546 UNDERHILL AVENUE,2026-02-17,15603.34,MTGE
2026021700093001,Brooklyn,11234,7710,31,1619 EAST 37 STREET,2026-02-17,156928.68,MTGE
2026021300099001,Queens,11418,9220,53,85-66 113 STREET,2026-02-13,53279.7,MTGE
2026021300318001,Queens,11417,9155,65,107-17 90 STREET,2026-02-13,12199.75,MTGE
2026021300363002,Queens,11434,12575,19,137-25 169 STREET,2026-02-13,1071000,MTGE
2026021300667002,Bronx,10469,4476,17,2524 MORGAN AVE BRONX NY 10469,2026-02-13,172561.72,MTGE
2026021300916001,Bronx,10473,3469,21,329 TAYLOR AVE,2026-02-13,94607.55,MTGE
2026020900987002,Brooklyn,11203,4962,73,729 EAST 45 STREET,2026-02-10,101425.41,MTGE
2026021000882001,Queens,11411,11309,14,115-91 227 STREET,2026-02-10,118076.08,MTGE
2026020500557003,Queens,11435,9675,25,89-42 146 STREET,2026-02-06,1485000,MTGE
2026020401049001,Brooklyn,11237,3239,17,1048 HART ST,2026-02-05,10204.84,MTGE
2026020500170001,Queens,11356,3943,29,812 COLLEGE POINT BLVD,2026-02-05,248352.02,MTGE
2026020500392001,Bronx,10469,4869,18,1031 EAST 222 STREET,2026-02-05,24454.21,MTGE
2026020500471001,Queens,11412,10420,74,18710 KEESEVILLE AVENUE,2026-02-05,17574.03,MTGE
2026012000924003,Queens,11691,15527,43,21-04 DIX AVENUE,2026-02-04,1260000,MTGE
2026020300314001,Queens,11429,11253,32,227-62 113 DRIVE,2026-02-03,14528.25,MTGE
2026013000048001,Queens,11413,12906,56,130-38 229 STREET,2026-01-30,28188.31,MTGE
2026013000266002,Brooklyn,11219,6156,17,1326 BAY RIDGE AVENUE,2026-01-30,1814625,MTGE
2026013000308001,Bronx,10473,3457,25,236 NEWMAN AVENUE,2026-01-30,20575.25,MTGE
2026012900691001,Bronx,10466,5038,3,4347 RICHARDSON AVENUE,2026-01-29,31847.46,MTGE
2026012800046001,Queens,11422,13546,59,240-01 MAYDA ROAD,2026-01-28,35953.54,MTGE
2026012800056001,Bronx,10469,4789,50,2950 GUNTHER AVENUE,2026-01-28,236968.32,MTGE
2026012300959003,Bronx,10461,4067,33,1519 HONE AVENUE,2026-01-26,1087500,MTGE
2026012600100001,Brooklyn,11234,7773,74,1336 EAST 48 STREET,2026-01-26,28762.27,MTGE
2026012600180001,Brooklyn,11229,8914,20,111 ABBEY COURT,2026-01-26,169921.52,MTGE
2026012600392001,Bronx,10466,4942,22,3684 VARIAN AVENUE,2026-01-26,19656.22,MTGE
2026012200780001,Queens,11422,13585,86,142-38 254 STREET,2026-01-23,9556.74,MTGE
2026012300011001,Brooklyn,11234,7850,54,1442 EAST 53 STREET,2026-01-23,11619.55,MTGE
2026012100037001,Queens,11434,13089,33,179 28 144TH AVE,2026-01-21,22011.97,MTGE
2026011900011001,Queens,11412,12621,42,196-05 119 AVENUE,2026-01-20,11617.46,MTGE
2026012000535001,Queens,11436,12047,61,123-16 145 STREET,2026-01-20,12603.78,MTGE
2026011501134002,Queens,11385,3496,48,5939 LINDEN ST,2026-01-16,1814625,MTGE
2026011600374001,Bronx,10473,3477,11,308 STEPHENS AVENUE,2026-01-16,41704.97,MTGE
2026011600658001,Bronx,10469,4695,43,1014 EAST 213 STREET,2026-01-16,200752.05,MTGE
2026011600663001,Queens,11411,12765,36,118-55 228 STREET,2026-01-16,0,MTGE
2026011600841001,Bronx,10469,4682,34,3530 BRONXWOOD AVENUE,2026-01-16,23774.1,MTGE
2026011400610001,Bronx,10466,4987,3,4016 MONTICELLO AVENUE,2026-01-15,15218.45,MTGE
2026011500360001,Queens,11692,16092,114,133 MERIDIAN BOULEVARD,2026-01-15,11948.92,MTGE
2026011400775002,Queens,11694,16300,59,346 BEACH 144 STREET,2026-01-14,1814625,MTGE
2026011300313001,Bronx,10469,4711,101,1311 HICKS STREET,2026-01-13,5111.18,MTGE
